ID,类别,等级,战斗,名称,描述,条件,影响列表,条件列表,建筑条件,势力条件,自动习得机率,习得对话,习得传令官对话,全地图数目上限,势力数目上限,继承机率,将军,勇将,军师,识者,智将,君主,全能,平凡文,平凡武,庸才,相关能力
4000,4,2,true,陷阵营统领,•仅对主将有效（本条以下）•陷阵营有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%•可施行“陷阵”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 307 411 421 401 700 345 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4001,4,2,true,虎豹骑统领,•仅对主将有效（本条以下）•虎豹骑有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%•可施行“虎击”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 308 411 421 401 700 346 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4002,4,2,true,白耳兵统领,•仅对主将有效（本条以下）•白耳兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•被暴击几率减少10%•避免被围攻几率增加10%•可施行“突围”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 309 411 421 406 700 347 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4003,4,2,true,西凉铁骑统领,•仅对主将有效（本条以下）•西凉铁骑有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%•可施行“冲阵”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 310 411 421 401 700 349 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4004,4,2,true,先登死士统领,•仅对主将有效（本条以下）•先登死士有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加5%•被暴击几率减少5%•避免被围攻几率增加10%•可施行“雁行”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 311 411 421 400 405 700 8000 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4005,4,2,true,白马义从统领,•仅对主将有效（本条以下）•白马义从有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%•可施行“陵蹈”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 312 411 421 401 700 8571 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4006,4,2,true,青州兵统领,•仅对主将有效（本条以下）•青州兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 10300 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4007,4,2,true,解烦兵统领,•仅对主将有效（本条以下）•解烦兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 10301 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4008,4,2,true,藤甲兵统领,•仅对主将有效（本条以下）•藤甲兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 10302 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4009,4,2,true,元戎弩兵统领,•仅对主将有效（本条以下）•元戎弩兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%•可施行“狙击”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 10303 411 421 401 700 344 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4010,4,2,true,武卫虎士统领,•仅对主将有效（本条以下）•武卫虎士有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 10304 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4011,4,2,true,大戟士统领,•仅对主将有效（本条以下）•大戟士有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 10305 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4012,4,2,true,霹雳车统领,•仅对主将有效（本条以下）•霹雳车有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 10306 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4013,4,2,true,无当飞军统领,•仅对主将有效（本条以下）•无当飞军有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%•可施行“狙击”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 10310 411 421 401 700 344 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4014,4,2,true,湟中义从统领,•仅对主将有效（本条以下）•湟中义从有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31060 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4015,4,2,true,南蛮大将,•仅对主将有效（本条以下）•南蛮步兵有效（本条以下）•象兵有效（本条以下）•战象有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31070 31061 31078 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,80,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4016,4,2,true,乌丸大将,•仅对主将有效（本条以下）•乌丸骑兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31062 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,80,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4017,4,2,true,鲜卑大将,•仅对主将有效（本条以下）•鲜卑骑兵有效（本条以下）•鲜卑弓手有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31063 31064 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,80,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4018,4,2,true,匈奴大将,•仅对主将有效（本条以下）•匈奴骑兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31065 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,80,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4019,4,2,true,西羌大将,•仅对主将有效（本条以下）•羌族步兵有效（本条以下）•羌族骑兵有效（本条以下）•羌族铁车有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31066 31067 31080 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,80,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4020,4,2,true,山越大将,•仅对主将有效（本条以下）•山越步兵有效（本条以下）•山越弓兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31068 31069 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,80,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4021,4,2,true,高句丽大将,•仅对主将有效（本条以下）•高句丽骑兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31071 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4022,4,2,true,夫余大将,•仅对主将有效（本条以下）•扶余步兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31072 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4023,4,2,true,白波帅,•仅对主将有效（本条以下）•白波军有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31074 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4024,4,2,true,泰山寇,•仅对主将有效（本条以下）•泰山贼有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31075 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4025,4,2,true,黑山军统领,•仅对主将有效（本条以下）•黑山铁骑有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31079 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4026,4,2,true,大斧兵统领,•仅对主将有效（本条以下）•大斧兵有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31081 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
4027,4,2,true,丹阳兵统领,•仅对主将有效（本条以下）•扬州丹阳有效（本条以下）•部队攻击力提高10%•部队防御力提高10%•暴击几率增加10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 31082 411 421 401 700 ,900 901 902 ,,,0,,,9999,9999,20,2500,1250,0,0,1250,500,5000,1250,1250,0,1
10000,1,5,true,强攻,•暴击几率增加30%•主动攻击使敌方战意减少10•暴击致敌混乱几率增加10%,•无法习得,404 521 551 ,900 ,,,0,,,9999,9999,7,200,600,0,0,200,0,2000,0,200,0,0
10001,1,4,true,小心毅重,•仅对主将有效（本条以下）•每次被混乱最多持续一天•被暴击几率减少10%•中计几率减少10%,•无法习得,281 600 406 511 ,900 ,,,0,,,9999,9999,9,938,313,313,0,625,625,2500,375,375,0,1
10003,1,8,true,如仙之计,•对智谋较低的敌方部队使用计略时必成功•必然看穿智谋较低的敌方部队的计略•计略可以影响到相邻部队•计略范围加1•计略的战意消耗减少5•怀孕机率增加20%•诞下子女有较高机率取得高2级称号,•无法习得,570 571 572 573 605 6301 6341 ,900 901,,,0,,,9999,9999,5,0,0,234,156,78,234,1250,31,0,0,2
10004,1,6,false,族后,•怀孕机率增加40%•诞下子女能力增加5•诞下子女有50%机率忠诚150,•无法习得,6303 6312 6361 ,900 901,,,0,,,9999,9999,6,0,0,0,0,0,417,1667,111,0,0,4
10005,1,5,true,善守善战,•仅对主将有效（本条以下）•不会受到反击•部队防御力提高10%•反击使敌方战意减少5•战法的战意消耗减少5•混乱时防御力不下降•击破部队后可以再次攻击,•无法习得,281 388 421 530 604 609 613 ,900 ,,,0,,,9999,9999,7,600,200,0,0,400,400,2000,0,200,0,1
10006,1,4,false,医乐,•伤兵每天自动恢复0.5个基本单位•所在部队每天战意增长10•怀孕机率增加10%,•无法习得,616 621 6300 ,900 ,,,0,,,9999,9999,9,0,0,313,938,313,625,2500,375,0,0,2
10009,1,6,true,疯狂暴击,•仅对主将有效（本条以下）•不会受到反击•暴击使敌方士气减少5•暴击几率增加30%•暴击致敌混乱几率增加40%,•无法习得,281 388 364 404 554 ,900 901,,,0,,,9999,9999,6,139,417,0,0,139,139,1667,0,111,0,0
10011,1,4,true,守战,•仅对主将有效（本条以下）•部队防御力提高20%•反击使敌方战意减少10•部队守城时防御力加倍,•无法习得,281 423 531 607 ,900 ,,,0,,,9999,9999,9,938,313,313,313,625,625,2500,0,375,0,1
10013,1,6,true,善战模范,•仅对主将有效（本条以下）•暴击几率增加20%•被暴击几率减少20%•击破部队后战意增加40•战法的战意消耗减少5•视野范围内友军攻击力增加5%•视野范围内友军防御力增加5%,•无法习得,281 403 408 543 604 680 690 ,900 901,,,0,,,9999,9999,6,417,139,0,0,278,417,1667,0,111,0,1
10019,1,7,true,谋战全才,•战斗获得技巧点数为基本值的三倍•计略获得技巧点数为基本值的三倍•暴击几率增加10%•被暴击几率减少10%•计略成功率增加10%•中计几率减少10%•主动攻击使敌方战意减少10•反击使敌方战意减少10•暴击致敌混乱几率增加10%•计略成功致敌混乱几率增加20%,•无法习得,42 43 401 406 501 511 521 531 551 561 ,900 901,,,0,,,9999,9999,5,102,102,102,102,306,204,1429,61,61,0,1
10026,1,7,true,威风四射,‧仅对主将有效（本条以下）‧主动攻击使敌方战意减少15‧反击使敌方战意减少15‧击破部队后战意增加30‧所在部队每天战意增长15‧视野范围内友军战意每天增加10‧视野范围内非友军战意每天减少10,•无法习得,281 522 532 542 622 661 666                                                               ,900 901,,,0,,,9999,9999,5,306,204,0,0,204,306,1429,0,61,0,1
10029,1,4,true,激发战法,•仅对主将有效（本条以下）•暴击几率增加5%•被暴击几率减少5%•主动攻击使敌方战意减少5•反击使敌方战意减少5•所在部队每天战意增长10,•无法习得,281 400 405 520 530 621 ,900 ,,,0,,,9999,9999,9,313,938,0,0,313,313,2500,0,375,0,0
10032,1,10,true,妖后降临,‧怀孕机率增加30%‧仅对主将有效（本条以下）‧部队攻击力降低20%‧部队防御力降低20%‧视野范围内友军战意每天增加20‧视野范围内友军攻击力增加20%‧视野范围内友军防御力增加20%‧视野范围内非友军有30%机率陷入混乱,•无法习得,6302 281 418 428 663 683 693 6997                                                              ,900 901,,,0,,,9999,9999,4,0,0,150,50,50,150,1000,10,0,0,2
10035,1,7,false,王佐之才,‧内政获得技巧点数为基本值的三倍‧所在建筑当天的内政效果增加40%‧所在建筑武将经验获得增加40%‧每月自动获得技巧点数50000,•无法习得,40 53 6073 103                                                                  ,900 901,,,0,,,9999,9999,5,0,0,102,306,0,204,1429,61,0,0,3
10036,1,8,true,天下奇谋,‧自身不会被俘‧自身不会战死‧仅对主将有效（本条以下）‧对智谋较低的敌方部队使用计略时必成功‧必然看穿智谋较低的敌方部队的计略‧视野范围内友军计略成功率增加20%‧视野范围内友军中计几率减少20%‧视野范围内友军有30%机率从混乱回复,•无法习得,260 262 281 570 571 673 678 6992                                                              ,900 901,,,0,,,9999,9999,5,0,0,234,156,78,156,1250,31,0,0,2
10038,1,7,true,视卒如子,‧仅对主将有效（本条以下）‧被“攻心”时无效‧被“扰乱”时无效‧被伏击时不会混乱‧被获得情报的等级降低一级‧被“火攻”时无效‧所在部队经验值获得增加100%‧获得士兵信任度增加100%‧所在部队伤兵几率增加10%‧不会误伤友军部队‧所在部队每天战意增长20‧同部队武将疲累度40%机率不会增加,•无法习得,281 590 591 592 593 594 430 431 440 610 623 6518                                                          ,900 901,,,0,,,9999,9999,5,306,102,0,0,204,204,1429,0,61,0,1
10039,1,7,true,铜墙铁壁,‧自身不会被俘‧仅对主将有效（本条以下）‧每1000名声，部队防御力加2%‧混乱、伪报免疫‧被暴击几率减少30%‧必然不会被围攻,•无法习得,260 281 643 601 409 4051                                                                ,900 901,,,0,,,9999,9999,5,306,102,0,0,204,204,1429,0,61,0,1
10041,1,8,true,天下霸王,•仅对主将有效（本条以下）•暴击几率增加30%•被暴击几率减少30%•击破部队后可以再次攻击•每1000名声，部队攻击力加2%•每1000名声，部队防御力加2%,•无法习得,281 404 409 613 633 643 ,900 901,,,0,,,9999,9999,5,234,156,0,0,156,156,1250,0,31,0,1
10046,1,7,false,族王,•自身不会被俘•自身不会战死•诞下子女有额外20%机率取得技能•诞下子女有额外20%机率取得特技•有50%机率诞下胞胎，每次最多2个,•无法习得,260 262 6323 6333 16350 ,900 901,,,0,,,9999,9999,5,0,0,0,0,0,306,1429,82,0,0,4
10048,1,7,true,骁战英雄,‧仅对主将有效（本条以下）‧暴击几率增加30%‧被暴击几率减少10%‧主动攻击使敌方战意减少20‧战法的战意消耗减少5‧每1000名声，部队攻击力加1%‧视野范围内友军被暴击几率减少10%,•无法习得,281 404 406 523 604 631 656                                                               ,900 901,,,0,,,9999,9999,5,204,204,0,0,204,306,1429,0,61,0,0
10049,1,6,true,毁灭城墙,•仅对主将有效（本条以下）•暴击使建筑物统治度减少5•暴击几率增加30%•对建筑伤害率加成400%•同部队武将疲累度20%机率不会增加,•无法习得,281 374 404 4024 6516 ,900 901,,,0,,,9999,9999,6,278,278,139,139,278,278,1667,0,111,0,0
10051,1,5,false,识人之能,•所在处人物获评称号所需时间只需一个月•所在处当天人物忠诚度不会下降•所在建筑在战争状态下人口增长率不会受到影响•所在建筑人口不会迁出•所在建筑在战争状态下内政值不会自动下降•所在城池忠诚不多于99的俘虏忠诚每天下降1,•无法习得,120 121 122 123 124 6140 ,900 ,,,0,,,9999,9999,7,0,0,400,600,0,600,2000,200,0,0,4
10052,1,8,true,癫倒众生,‧怀孕机率增加40%‧仅对主将有效（本条以下）‧部队攻击力降低20%‧部队防御力降低20%‧视野范围内非友军攻击力减少20%‧视野范围内非友军防御力减少20%‧视野范围内非友军士气减少5,•无法习得,6303 281 418 428 688 698 6565                                                               ,900 901,,,0,,,9999,9999,5,0,0,156,78,78,234,1250,31,0,0,4
10053,1,5,true,神速遁走,•仅对主将有效（本条以下）•所在部队行动力增加20•被攻击时士气不会下降•混乱、伪报免疫,•无法习得,281 252 5010 601 ,900 ,,,0,,,9999,9999,7,600,200,400,0,600,400,2000,0,160,0,1
10057,1,6,true,奋战到底,•仅对主将有效（本条以下）•暴击几率增加20%•被暴击几率减少20%•暴击致敌混乱几率增加10%•不会误伤友军部队•散射可以影响到斜向•击破部队后可以再次攻击•所在部队每天战意增长20,•无法习得,281 403 408 551 610 611 613 623 ,900 901,,,0,,,9999,9999,6,278,278,0,0,278,278,1667,0,111,0,0
10058,1,5,true,攻城不倦,•所在部队每天战意增长10•对建筑伤害率加成100%•同部队武将疲累度30%机率不会增加,•无法习得,621 4022 6517 ,900 ,,,0,,,9999,9999,7,400,400,200,200,400,400,2000,0,200,0,0
10059,1,4,true,火将,•自身不会战死•仅对主将有效（本条以下）•有50%几率使敌军遭受火焰伤害•所在部队受到的火系伤害减少50%•被“火攻”时无效,•无法习得,262 281 389 455 594 ,900 ,,,0,,,9999,9999,9,0,0,938,625,625,625,2500,0,375,0,2
10063,1,6,true,连环妙计,•计略可以影响到相邻部队•计略成功率增加20%•计略成功致敌混乱几率增加40%,•无法习得,572 503 563 ,900 901,,,0,,,9999,9999,6,0,0,417,278,278,278,1667,111,0,0,2
10067,1,8,true,天下奇将,‧自身不会被俘‧自身不会战死‧每月自动获得技巧点数20000‧自身经验获得增加40%‧仅对主将有效（本条以下）‧击破部队时增加捕获机率40%‧视野范围内友军暴击几率增加5%‧视野范围内友军被暴击几率减少5%‧视野范围内友军战意每天增加5‧视野范围内友军攻击力增加5%‧视野范围内友军防御力增加5%‧视野范围内友军士气增加5,•无法习得,260 262 101 6053 281 6103 650 655 660 680 690 6560                                                          ,900 901,,,0,,,9999,9999,5,156,78,0,0,234,234,1250,0,31,0,1
10069,1,5,true,鬼谋,•斜向视野•斜向计略•计略范围加1•计略成功率增加20%,•无法习得,270 272 573 503 ,900 ,,,0,,,9999,9999,7,0,0,600,400,400,400,2000,200,0,0,2
10070,1,6,true,守节钢壁,•自身不会被俘•自身不会战死•仅对主将有效（本条以下）•反击使敌方战意减少20•必然不会被围攻•混乱、伪报免疫,•无法习得,260 262 281 533 4051 601 ,900 901,,,0,,,9999,9999,6,417,139,0,0,278,278,1667,0,111,0,1
10073,1,6,true,烈毒之言,•计略成功率增加10%•计略成功致敌混乱几率增加40%•计略成功时敌方士气减少4•计略成功时敌军疲累度增加4•计略成功时敌方武将忠诚度下降2,•无法习得,501 563 6918 6903 6936 ,900 901,,,0,,,9999,9999,6,0,0,417,139,278,278,1667,111,0,0,2
10074,1,3,false,祭酒,•所在建筑在战争状态下人口增长率不会受到影响•所在建筑人口不会迁出•降低发生水灾的机率50%•降低发生旱灾的机率50%•降低发生地震的机率50%•降低发生蝗灾的机率50%•降低发生瘟疫的机率50%•降低发生风灾的机率50%,•无法习得,122 123 6420 6421 6422 6423 6424 6425 ,900 ,,,0,,,9999,9999,12,0,0,556,1667,0,1667,3333,667,0,0,3
10905,1,5,true,善攻善战,•仅对主将有效（本条以下）•部队攻击力提高10%•暴击致敌混乱几率增加10%•主动攻击使敌方战意减少10•战法的战意消耗减少5•击破部队后可以再次攻击,•无法习得,281 411 551 521 604 613 ,900 ,,,0,,,9999,9999,7,400,600,0,0,400,400,2000,0,200,0,0
10990,1,5,true,精通草药,•伤兵每天自动恢复1个基本单位•农业能力加成100%•农业获得势力声望为基本值的三倍•农业技巧点数为基本值的三倍,•无法习得,612 80 20 60 ,900 ,,,0,,,9999,9999,7,0,0,400,600,200,400,2000,200,0,0,3
10991,1,5,true,精通商贸,•执行“煽动”必然成功•执行“流言”必然成功•商业能力加成100%•商业获得势力声望为基本值的三倍•商业技巧点数为基本值的三倍,•无法习得,473 474 81 21 61 ,900 ,,,0,,,9999,9999,7,0,0,400,600,200,400,2000,200,0,0,3
10992,1,5,true,精通兵器,•技术能力加成100%•技术获得势力声望为基本值的三倍•技术技巧点数为基本值的三倍•被火攻不会造成额外伤害•不会误伤友军部队•散射可以影响到斜向,•无法习得,82 22 62 606 610 611 ,900 ,,,0,,,9999,9999,7,0,0,400,600,200,400,2000,200,0,0,3
10993,1,4,true,坚强威严,‧混乱、伪报免疫‧避免被围攻几率增加50%‧统治能力加成100%‧统治获得势力声望为基本值的三倍‧统治技巧点数为基本值的三倍,•无法习得,601 704 83 23 63                                                                 ,900 ,,,0,,,9999,9999,9,938,625,313,313,625,625,2500,0,313,0,1
10994,1,4,true,深入民心,‧被“攻心”时无效‧民心能力加成100%‧民心获得势力声望为基本值的三倍‧民心技巧点数为基本值的三倍‧每月自动获得技巧点数20000‧所在势力每月势力声望增长150,•无法习得,590 84 24 64 101 162                                                                ,900 ,,,0,,,9999,9999,9,0,0,625,938,0,938,2500,313,0,0,4
10995,1,5,true,墨家之道,•部队守城时防御力加倍•减少城墙的破坏25%•设施兴建时间加快40%•耐久能力加成50%•耐久获得势力声望为基本值的三倍•耐久技巧点数为基本值的三倍,•无法习得,607 6474 6443 15 25 65 ,900 ,,,0,,,9999,9999,7,200,0,400,600,0,400,2000,200,0,0,3
11020,1,2,false,农桑能吏,•农业获得势力声望为基本值的三倍•农业技巧点数为基本值的三倍,•无法习得,20 60 ,900 ,,,0,,,9999,9999,18,0,0,2500,3750,0,2500,5000,2000,0,250,3
11021,1,2,false,商贾能吏,•商业获得势力声望为基本值的三倍•商业技巧点数为基本值的三倍,•无法习得,21 61 ,900 ,,,0,,,9999,9999,18,0,0,2500,3750,0,2500,5000,2000,0,250,3
11022,1,2,false,工匠能吏,•技术获得势力声望为基本值的三倍•技术技巧点数为基本值的三倍,•无法习得,22 62 ,900 ,,,0,,,9999,9999,18,0,0,2500,3750,0,2500,5000,2000,0,250,3
11023,1,2,false,治安能吏,•统治获得势力声望为基本值的三倍•统治技巧点数为基本值的三倍,•无法习得,23 63 ,900 ,,,0,,,9999,9999,18,2500,2500,1250,1250,2500,2500,5000,0,2000,250,1
11024,1,2,false,安民能吏,•民心获得势力声望为基本值的三倍•民心技巧点数为基本值的三倍,•无法习得,24 64 ,900 ,,,0,,,9999,9999,18,0,0,2500,2500,1250,3750,5000,2000,0,250,4
11025,1,2,false,城防能吏,•耐久获得势力声望为基本值的三倍•耐久技巧点数为基本值的三倍,•无法习得,25 65 ,900 ,,,0,,,9999,9999,18,1250,0,2500,3750,0,2500,5000,2000,0,250,3
11030,1,2,false,德高望重,•进行内政工作不需要消耗资金,•无法习得,30 ,900 ,,,0,,,9999,9999,18,0,0,2500,3750,0,3750,5000,2000,0,250,3
11040,1,3,false,政客,•内政获得技巧点数为基本值的三倍,•无法习得,40 ,900 ,,,0,,,9999,9999,12,0,0,1111,1667,0,1111,3333,778,0,0,3
11041,1,3,false,策士,•策略获得技巧点数为基本值的三倍,•无法习得,41 ,900 ,,,0,,,9999,9999,12,0,0,1667,1111,0,1111,3333,778,0,0,2
11042,1,3,false,战将,•战斗获得技巧点数为基本值的三倍,•无法习得,42 ,900 ,,,0,,,9999,9999,12,1667,556,556,0,1111,1111,3333,0,778,0,1
11043,1,3,false,谋士,•计略获得技巧点数为基本值的三倍,•无法习得,43 ,900 ,,,0,,,9999,9999,12,0,0,1667,556,556,1111,3333,0,778,0,2
11051,1,2,false,能吏,•所在建筑当天的内政效果增加20%,•无法习得,51 ,900 ,,,0,,,9999,9999,18,0,0,2500,3750,0,3750,5000,2000,0,250,3
11053,1,3,false,能臣,•所在建筑当天的内政效果增加40%,•无法习得,53 ,900 ,,,0,,,9999,9999,12,0,0,1111,1667,0,1667,3333,778,0,0,3
11100,1,2,false,人杰,•每月自动获得技巧点数10000•所在势力每月势力声望增长50,•无法习得,100 160 ,900 ,,,0,,,9999,9999,18,0,0,0,2500,0,3750,5000,2000,0,250,4
11101,1,3,false,仁义之杰,•每月自动获得技巧点数20000•所在势力每月势力声望增长100,•无法习得,101 161 ,900 ,,,0,,,9999,9999,12,0,0,0,1111,0,1667,3333,778,0,0,4
11102,1,4,false,非常之人,•每月自动获得技巧点数30000•所在势力每月势力声望增长150,•无法习得,102 162 ,900 ,,,0,,,9999,9999,9,0,0,0,625,0,938,2500,375,0,0,4
11103,1,5,false,超世之杰,•每月自动获得技巧点数50000•所在势力每月势力声望增长200,•无法习得,103 163 ,900 ,,,0,,,9999,9999,7,0,0,0,400,0,600,2000,200,0,0,4
11120,1,2,false,识人之能,•所在处人物获评称号所需时间只需一个月,•无法习得,120 ,900 ,,,0,,,9999,9999,18,0,0,0,2500,0,3750,5000,2000,0,250,4
11121,1,2,false,国士之风,•所在处当天人物忠诚度不会下降,•无法习得,121 ,900 ,,,0,,,9999,9999,18,0,0,0,2500,0,3750,5000,2000,0,250,4
11122,1,2,false,师君,•所在建筑在战争状态下人口增长率不会受到影响,•无法习得,122 ,900 ,,,0,,,9999,9999,18,0,0,0,2500,0,3750,5000,2000,0,250,4
11123,1,2,false,祭酒,•所在建筑人口不会迁出,•无法习得,123 ,900 ,,,0,,,9999,9999,18,0,0,0,2500,0,3750,5000,2000,0,250,4
11124,1,2,false,王佐之才,•所在建筑在战争状态下内政值不会自动下降,•无法习得,124 ,900 ,,,0,,,9999,9999,18,0,0,0,2500,0,3750,5000,2000,0,250,4
11200,1,3,true,熟悉平原,•仅对主将有效（本条以下）•平原适应性减1•平原暴击几率增加20%,•无法习得,281 200 220 ,900 ,,,0,,,9999,9999,12,1667,556,556,0,1111,1111,3333,0,778,0,1
